root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified
ر-ف-ض,6,6형,تَفَاعَلَ,상호재귀,تَرَافَضَ,,N
ر-ف-ض,7,7형,اِنْفَعَلَ,수동형,اِنْرَفَضَ,,N
ر-ف-ض,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَفَضَ,,N
ر-ف-ض,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْفَضَ,,N
ر-ف-ق,1,1형,فَعَلَ,기본형,رَفَقَ,,Y
ر-ف-ق,2,2형,فَعَّلَ,사동/강조,رَفَّقَ,,Y
ر-ف-ق,3,3형,فَاعَلَ,상호동작,رَافَقَ,,Y
ر-ف-ق,4,4형,أَفْعَلَ,사역형,أَرْفَقَ,,Y
ر-ف-ق,5,5형,تَفَعَّلَ,재귀(2형),تَرَفَّقَ,,Y
ر-ف-ق,6,6형,تَفَاعَلَ,상호재귀,تَرَافَقَ,,Y
ر-ف-ق,7,7형,اِنْفَعَلَ,수동형,اِنْرَفَقَ,,N
ر-ف-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَفَقَ,,Y
ر-ف-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْفَقَ,,N
ر-ق-م,1,1형,فَعَلَ,기본형,رَقَمَ,,Y
ر-ق-م,2,2형,فَعَّلَ,사동/강조,رَقَّمَ,,Y
ر-ق-م,3,3형,فَاعَلَ,상호동작,رَاقَمَ,,N
ر-ق-م,4,4형,أَفْعَلَ,사역형,أَرْقَمَ,,Y
ر-ق-م,5,5형,تَفَعَّلَ,재귀(2형),تَرَقَّمَ,,Y
ر-ق-م,6,6형,تَفَاعَلَ,상호재귀,تَرَاقَمَ,,N
ر-ق-م,7,7형,اِنْفَعَلَ,수동형,اِنْرَقَمَ,,N
ر-ق-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَقَمَ,,N
ر-ق-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْقَمَ,,N
ر-ك-ب,1,1형,فَعَلَ,기본형,رَكَبَ,,Y
ر-ك-ب,2,2형,فَعَّلَ,사동/강조,رَكَّبَ,,Y
ر-ك-ب,3,3형,فَاعَلَ,상호동작,رَاكَبَ,,Y
ر-ك-ب,4,4형,أَفْعَلَ,사역형,أَرْكَبَ,,Y
ر-ك-ب,5,5형,تَفَعَّلَ,재귀(2형),تَرَكَّبَ,,Y
ر-ك-ب,6,6형,تَفَاعَلَ,상호재귀,تَرَاكَبَ,,Y
ر-ك-ب,7,7형,اِنْفَعَلَ,수동형,اِنْرَكَبَ,,N
ر-ك-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَكَبَ,,Y
ر-ك-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْكَبَ,,N
ر-ك-ت,1,1형,فَعَلَ,기본형,رَكَتَ,,Y
ر-ك-ت,2,2형,فَعَّلَ,사동/강조,رَكَّتَ,,Y
ر-ك-ت,3,3형,فَاعَلَ,상호동작,رَاكَتَ,,N
ر-ك-ت,4,4형,أَفْعَلَ,사역형,أَرْكَتَ,,N
ر-ك-ت,5,5형,تَفَعَّلَ,재귀(2형),تَرَكَّتَ,,Y
ر-ك-ت,6,6형,تَفَاعَلَ,상호재귀,تَرَاكَتَ,,N
ر-ك-ت,7,7형,اِنْفَعَلَ,수동형,اِنْرَكَتَ,,N
ر-ك-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَكَتَ,,N
ر-ك-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْكَتَ,,N
ر-ك-ز,1,1형,فَعَلَ,기본형,رَكَزَ,,Y
ر-ك-ز,2,2형,فَعَّلَ,사동/강조,رَكَّزَ,,Y
ر-ك-ز,3,3형,فَاعَلَ,상호동작,رَاكَزَ,,N
ر-ك-ز,4,4형,أَفْعَلَ,사역형,أَرْكَزَ,,Y
ر-ك-ز,5,5형,تَفَعَّلَ,재귀(2형),تَرَكَّزَ,,Y
ر-ك-ز,6,6형,تَفَاعَلَ,상호재귀,تَرَاكَزَ,,Y
ر-ك-ز,7,7형,اِنْفَعَلَ,수동형,اِنْرَكَزَ,,N
ر-ك-ز,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَكَزَ,,Y
ر-ك-ز,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْكَزَ,,N
ر-ك-ض,1,1형,فَعَلَ,기본형,رَكَضَ,,Y
ر-ك-ض,2,2형,فَعَّلَ,사동/강조,رَكَّضَ,,Y
ر-ك-ض,3,3형,فَاعَلَ,상호동작,رَاكَضَ,,Y
ر-ك-ض,4,4형,أَفْعَلَ,사역형,أَرْكَضَ,,Y
ر-ك-ض,5,5형,تَفَعَّلَ,재귀(2형),تَرَكَّضَ,,Y
ر-ك-ض,6,6형,تَفَاعَلَ,상호재귀,تَرَاكَضَ,,Y
ر-ك-ض,7,7형,اِنْفَعَلَ,수동형,اِنْرَكَضَ,,N
ر-ك-ض,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَكَضَ,,Y
ر-ك-ض,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْكَضَ,,N
ر-م-ء,1,1형,فَعَلَ,기본형,رَمَءَ,,N
ر-م-ء,2,2형,فَعَّلَ,사동/강조,رَمَّءَ,,N
ر-م-ء,3,3형,فَاعَلَ,상호동작,رَامَءَ,,N
ر-م-ء,4,4형,أَفْعَلَ,사역형,أَرْمَءَ,,N
ر-م-ء,5,5형,تَفَعَّلَ,재귀(2형),تَرَمَّءَ,,N
ر-م-ء,6,6형,تَفَاعَلَ,상호재귀,تَرَامَءَ,,N
ر-م-ء,7,7형,اِنْفَعَلَ,수동형,اِنْرَمَءَ,,N
ر-م-ء,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَمَءَ,,N
ر-م-ء,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْمَءَ,,N
ر-م-د,1,1형,فَعَلَ,기본형,رَمَدَ,,Y
ر-م-د,2,2형,فَعَّلَ,사동/강조,رَمَّدَ,,Y
ر-م-د,3,3형,فَاعَلَ,상호동작,رَامَدَ,,N
ر-م-د,4,4형,أَفْعَلَ,사역형,أَرْمَدَ,,Y
ر-م-د,5,5형,تَفَعَّلَ,재귀(2형),تَرَمَّدَ,,Y
ر-م-د,6,6형,تَفَاعَلَ,상호재귀,تَرَامَدَ,,N
ر-م-د,7,7형,اِنْفَعَلَ,수동형,اِنْرَمَدَ,,N
ر-م-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِرْتَمَدَ,,N
ر-م-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَرْمَدَ,,N
ز-ء-ر,1,1형,فَعَلَ,기본형,زَءَرَ,,N
ز-ء-ر,2,2형,فَعَّلَ,사동/강조,زَءَّرَ,,N
ز-ء-ر,3,3형,فَاعَلَ,상호동작,زَاءَرَ,,N
ز-ء-ر,4,4형,أَفْعَلَ,사역형,أَزْءَرَ,,N
ز-ء-ر,5,5형,تَفَعَّلَ,재귀(2형),تَزَءَّرَ,,N
ز-ء-ر,6,6형,تَفَاعَلَ,상호재귀,تَزَاءَرَ,,N
ز-ء-ر,7,7형,اِنْفَعَلَ,수동형,اِنْزَءَرَ,,N
ز-ء-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَءَرَ,,N
ز-ء-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْءَرَ,,N
ز-ج-ت,1,1형,فَعَلَ,기본형,زَجَتَ,,Y
ز-ج-ت,2,2형,فَعَّلَ,사동/강조,زَجَّتَ,,Y
ز-ج-ت,3,3형,فَاعَلَ,상호동작,زَاجَتَ,,N
ز-ج-ت,4,4형,أَفْعَلَ,사역형,أَزْجَتَ,,Y
ز-ج-ت,5,5형,تَفَعَّلَ,재귀(2형),تَزَجَّتَ,,N
ز-ج-ت,6,6형,تَفَاعَلَ,상호재귀,تَزَاجَتَ,,N
ز-ج-ت,7,7형,اِنْفَعَلَ,수동형,اِنْزَجَتَ,,N
ز-ج-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَجَتَ,,N
ز-ج-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْجَتَ,,N
ز-ج-ج,1,1형,فَعَلَ,기본형,زَجَجَ,,Y
ز-ج-ج,2,2형,فَعَّلَ,사동/강조,زَجَّجَ,,Y
ز-ج-ج,3,3형,فَاعَلَ,상호동작,زَاجَجَ,,N
ز-ج-ج,4,4형,أَفْعَلَ,사역형,أَزْجَجَ,,Y
ز-ج-ج,5,5형,تَفَعَّلَ,재귀(2형),تَزَجَّجَ,,Y
ز-ج-ج,6,6형,تَفَاعَلَ,상호재귀,تَزَاجَجَ,,N
ز-ج-ج,7,7형,اِنْفَعَلَ,수동형,اِنْزَجَجَ,,N
ز-ج-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَجَجَ,,N
ز-ج-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْجَجَ,,N
ز-خ-ر,1,1형,فَعَلَ,기본형,زَخَرَ,,Y
ز-خ-ر,2,2형,فَعَّلَ,사동/강조,زَخَّرَ,,Y
ز-خ-ر,3,3형,فَاعَلَ,상호동작,زَاخَرَ,,Y
ز-خ-ر,4,4형,أَفْعَلَ,사역형,أَزْخَرَ,,Y
ز-خ-ر,5,5형,تَفَعَّلَ,재귀(2형),تَزَخَّرَ,,Y
ز-خ-ر,6,6형,تَفَاعَلَ,상호재귀,تَزَاخَرَ,,N
ز-خ-ر,7,7형,اِنْفَعَلَ,수동형,اِنْزَخَرَ,,N
ز-خ-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَخَرَ,,N
ز-خ-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْخَرَ,,N
ز-د-ح,1,1형,فَعَلَ,기본형,زَدَحَ,,N
ز-د-ح,2,2형,فَعَّلَ,사동/강조,زَدَّحَ,,N
ز-د-ح,3,3형,فَاعَلَ,상호동작,زَادَحَ,,N
ز-د-ح,4,4형,أَفْعَلَ,사역형,أَزْدَحَ,,N
ز-د-ح,5,5형,تَفَعَّلَ,재귀(2형),تَزَدَّحَ,,N
ز-د-ح,6,6형,تَفَاعَلَ,상호재귀,تَزَادَحَ,,N
ز-د-ح,7,7형,اِنْفَعَلَ,수동형,اِنْزَدَحَ,,N
ز-د-ح,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَدَحَ,,N
ز-د-ح,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْدَحَ,,N
ز-د-د,1,1형,فَعَلَ,기본형,زَدَدَ,,N
ز-د-د,2,2형,فَعَّلَ,사동/강조,زَدَّدَ,,N
ز-د-د,3,3형,فَاعَلَ,상호동작,زَادَدَ,,N
ز-د-د,4,4형,أَفْعَلَ,사역형,أَزْدَدَ,,N
ز-د-د,5,5형,تَفَعَّلَ,재귀(2형),تَزَدَّدَ,,Y
ز-د-د,6,6형,تَفَاعَلَ,상호재귀,تَزَادَدَ,,N
ز-د-د,7,7형,اِنْفَعَلَ,수동형,اِنْزَدَدَ,,N
ز-د-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَدَدَ,,N
ز-د-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْدَدَ,,N
ز-د-ه,1,1형,فَعَلَ,기본형,زَدَهَ,,N
ز-د-ه,2,2형,فَعَّلَ,사동/강조,زَدَّهَ,,N
ز-د-ه,3,3형,فَاعَلَ,상호동작,زَادَهَ,,Y
ز-د-ه,4,4형,أَفْعَلَ,사역형,أَزْدَهَ,,Y
ز-د-ه,5,5형,تَفَعَّلَ,재귀(2형),تَزَدَّهَ,,Y
ز-د-ه,6,6형,تَفَاعَلَ,상호재귀,تَزَادَهَ,,N
ز-د-ه,7,7형,اِنْفَعَلَ,수동형,اِنْزَدَهَ,,N
ز-د-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَدَهَ,,N
ز-د-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْدَهَ,,N
ز-ر-ت,1,1형,فَعَلَ,기본형,زَرَتَ,,Y
ز-ر-ت,2,2형,فَعَّلَ,사동/강조,زَرَّتَ,,Y
ز-ر-ت,3,3형,فَاعَلَ,상호동작,زَارَتَ,,Y
ز-ر-ت,4,4형,أَفْعَلَ,사역형,أَزْرَتَ,,Y
ز-ر-ت,5,5형,تَفَعَّلَ,재귀(2형),تَزَرَّتَ,,Y
ز-ر-ت,6,6형,تَفَاعَلَ,상호재귀,تَزَارَتَ,,N
ز-ر-ت,7,7형,اِنْفَعَلَ,수동형,اِنْزَرَتَ,,N
ز-ر-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَرَتَ,,N
ز-ر-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْرَتَ,,Y
ز-ر-ع,1,1형,فَعَلَ,기본형,زَرَعَ,,Y
ز-ر-ع,2,2형,فَعَّلَ,사동/강조,زَرَّعَ,,Y
ز-ر-ع,3,3형,فَاعَلَ,상호동작,زَارَعَ,,Y
ز-ر-ع,4,4형,أَفْعَلَ,사역형,أَزْرَعَ,,Y
ز-ر-ع,5,5형,تَفَعَّلَ,재귀(2형),تَزَرَّعَ,,Y
ز-ر-ع,6,6형,تَفَاعَلَ,상호재귀,تَزَارَعَ,,N
ز-ر-ع,7,7형,اِنْفَعَلَ,수동형,اِنْزَرَعَ,,Y
ز-ر-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَرَعَ,,N
ز-ر-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْرَعَ,,Y
ز-ع-ج,1,1형,فَعَلَ,기본형,زَعَجَ,,Y
ز-ع-ج,2,2형,فَعَّلَ,사동/강조,زَعَّجَ,,Y
ز-ع-ج,3,3형,فَاعَلَ,상호동작,زَاعَجَ,,N
ز-ع-ج,4,4형,أَفْعَلَ,사역형,أَزْعَجَ,,Y
ز-ع-ج,5,5형,تَفَعَّلَ,재귀(2형),تَزَعَّجَ,,Y
ز-ع-ج,6,6형,تَفَاعَلَ,상호재귀,تَزَاعَجَ,,N
ز-ع-ج,7,7형,اِنْفَعَلَ,수동형,اِنْزَعَجَ,,Y
ز-ع-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَعَجَ,,N
ز-ع-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْعَجَ,,N
ز-ل-ت,1,1형,فَعَلَ,기본형,زَلَتَ,,Y
ز-ل-ت,2,2형,فَعَّلَ,사동/강조,زَلَّتَ,,Y
ز-ل-ت,3,3형,فَاعَلَ,상호동작,زَالَتَ,,Y
ز-ل-ت,4,4형,أَفْعَلَ,사역형,أَزْلَتَ,,Y
ز-ل-ت,5,5형,تَفَعَّلَ,재귀(2형),تَزَلَّتَ,,N
ز-ل-ت,6,6형,تَفَاعَلَ,상호재귀,تَزَالَتَ,,N
ز-ل-ت,7,7형,اِنْفَعَلَ,수동형,اِنْزَلَتَ,,Y
ز-ل-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَلَتَ,,N
ز-ل-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْلَتَ,,N
ز-م-ل,1,1형,فَعَلَ,기본형,زَمَلَ,,N
ز-م-ل,2,2형,فَعَّلَ,사동/강조,زَمَّلَ,,N
ز-م-ل,3,3형,فَاعَلَ,상호동작,زَامَلَ,,Y
ز-م-ل,4,4형,أَفْعَلَ,사역형,أَزْمَلَ,,N
ز-م-ل,5,5형,تَفَعَّلَ,재귀(2형),تَزَمَّلَ,,N
ز-م-ل,6,6형,تَفَاعَلَ,상호재귀,تَزَامَلَ,,Y
ز-م-ل,7,7형,اِنْفَعَلَ,수동형,اِنْزَمَلَ,,N
ز-م-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَمَلَ,,N
ز-م-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْمَلَ,,N
ز-ن-ت,1,1형,فَعَلَ,기본형,زَنَتَ,,Y
ز-ن-ت,2,2형,فَعَّلَ,사동/강조,زَنَّتَ,,Y
ز-ن-ت,3,3형,فَاعَلَ,상호동작,زَانَتَ,,Y
ز-ن-ت,4,4형,أَفْعَلَ,사역형,أَزْنَتَ,,N
ز-ن-ت,5,5형,تَفَعَّلَ,재귀(2형),تَزَنَّتَ,,N
ز-ن-ت,6,6형,تَفَاعَلَ,상호재귀,تَزَانَتَ,,N
ز-ن-ت,7,7형,اِنْفَعَلَ,수동형,اِنْزَنَتَ,,N
ز-ن-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَنَتَ,,N
ز-ن-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْنَتَ,,N
ز-ن-ك,1,1형,فَعَلَ,기본형,زَنَكَ,,Y
ز-ن-ك,2,2형,فَعَّلَ,사동/강조,زَنَّكَ,,Y
ز-ن-ك,3,3형,فَاعَلَ,상호동작,زَانَكَ,,Y
ز-ن-ك,4,4형,أَفْعَلَ,사역형,أَزْنَكَ,,Y
ز-ن-ك,5,5형,تَفَعَّلَ,재귀(2형),تَزَنَّكَ,,Y
ز-ن-ك,6,6형,تَفَاعَلَ,상호재귀,تَزَانَكَ,,N
ز-ن-ك,7,7형,اِنْفَعَلَ,수동형,اِنْزَنَكَ,,N
ز-ن-ك,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَنَكَ,,N
ز-ن-ك,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْنَكَ,,N
ز-ه-ر,1,1형,فَعَلَ,기본형,زَهَرَ,,Y
ز-ه-ر,2,2형,فَعَّلَ,사동/강조,زَهَّرَ,,Y
ز-ه-ر,3,3형,فَاعَلَ,상호동작,زَاهَرَ,,Y
ز-ه-ر,4,4형,أَفْعَلَ,사역형,أَزْهَرَ,,Y
ز-ه-ر,5,5형,تَفَعَّلَ,재귀(2형),تَزَهَّرَ,,Y
ز-ه-ر,6,6형,تَفَاعَلَ,상호재귀,تَزَاهَرَ,,N
ز-ه-ر,7,7형,اِنْفَعَلَ,수동형,اِنْزَهَرَ,,N
ز-ه-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَهَرَ,,N
ز-ه-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْهَرَ,,N
ز-و-ر,1,1형,فَعَلَ,기본형,زَوَرَ,,Y
ز-و-ر,2,2형,فَعَّلَ,사동/강조,زَوَّرَ,,Y
ز-و-ر,3,3형,فَاعَلَ,상호동작,زَاوَرَ,,N
ز-و-ر,4,4형,أَفْعَلَ,사역형,أَزْوَرَ,,Y
ز-و-ر,5,5형,تَفَعَّلَ,재귀(2형),تَزَوَّرَ,,Y
ز-و-ر,6,6형,تَفَاعَلَ,상호재귀,تَزَاوَرَ,,Y
ز-و-ر,7,7형,اِنْفَعَلَ,수동형,اِنْزَوَرَ,,N
ز-و-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِزْتَوَرَ,,N
ز-و-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَزْوَرَ,,N
س-ء-ل,1,1형,فَعَلَ,기본형,سَءَلَ,,N
س-ء-ل,2,2형,فَعَّلَ,사동/강조,سَءَّلَ,,N
س-ء-ل,3,3형,فَاعَلَ,상호동작,سَاءَلَ,,Y
س-ء-ل,4,4형,أَفْعَلَ,사역형,أَسْءَلَ,,N
س-ء-ل,5,5형,تَفَعَّلَ,재귀(2형),تَسَءَّلَ,,N
س-ء-ل,6,6형,تَفَاعَلَ,상호재귀,تَسَاءَلَ,,Y
س-ء-ل,7,7형,اِنْفَعَلَ,수동형,اِنْسَءَلَ,,N
س-ء-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَءَلَ,,N
س-ء-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْءَلَ,,N
س-أ-ل,1,1형,فَعَلَ,기본형,سَأَلَ,,Y
س-أ-ل,2,2형,فَعَّلَ,사동/강조,سَأَّلَ,,Y
س-أ-ل,3,3형,فَاعَلَ,상호동작,سَاأَلَ,,Y
س-أ-ل,4,4형,أَفْعَلَ,사역형,أَسْأَلَ,,Y
س-أ-ل,5,5형,تَفَعَّلَ,재귀(2형),تَسَأَّلَ,,Y
س-أ-ل,6,6형,تَفَاعَلَ,상호재귀,تَسَاأَلَ,,N
س-أ-ل,7,7형,اِنْفَعَلَ,수동형,اِنْسَأَلَ,,Y
س-أ-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَأَلَ,,N
س-أ-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْأَلَ,,N
س-ب-ب,1,1형,فَعَلَ,기본형,سَبَبَ,,Y
س-ب-ب,2,2형,فَعَّلَ,사동/강조,سَبَّبَ,,Y
س-ب-ب,3,3형,فَاعَلَ,상호동작,سَابَبَ,,N
س-ب-ب,4,4형,أَفْعَلَ,사역형,أَسْبَبَ,,Y
س-ب-ب,5,5형,تَفَعَّلَ,재귀(2형),تَسَبَّبَ,,Y
س-ب-ب,6,6형,تَفَاعَلَ,상호재귀,تَسَابَبَ,,Y
س-ب-ب,7,7형,اِنْفَعَلَ,수동형,اِنْسَبَبَ,,N
س-ب-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَبَبَ,,N
س-ب-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْبَبَ,,N
س-ب-ح,1,1형,فَعَلَ,기본형,سَبَحَ,,Y
س-ب-ح,2,2형,فَعَّلَ,사동/강조,سَبَّحَ,,Y
س-ب-ح,3,3형,فَاعَلَ,상호동작,سَابَحَ,,Y
س-ب-ح,4,4형,أَفْعَلَ,사역형,أَسْبَحَ,,Y
س-ب-ح,5,5형,تَفَعَّلَ,재귀(2형),تَسَبَّحَ,,Y
س-ب-ح,6,6형,تَفَاعَلَ,상호재귀,تَسَابَحَ,,N
س-ب-ح,7,7형,اِنْفَعَلَ,수동형,اِنْسَبَحَ,,N
س-ب-ح,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَبَحَ,,N
س-ب-ح,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْبَحَ,,N
س-ب-ذ,1,1형,فَعَلَ,기본형,سَبَذَ,,N
س-ب-ذ,2,2형,فَعَّلَ,사동/강조,سَبَّذَ,,N
س-ب-ذ,3,3형,فَاعَلَ,상호동작,سَابَذَ,,Y
س-ب-ذ,4,4형,أَفْعَلَ,사역형,أَسْبَذَ,,N
س-ب-ذ,5,5형,تَفَعَّلَ,재귀(2형),تَسَبَّذَ,,N
س-ب-ذ,6,6형,تَفَاعَلَ,상호재귀,تَسَابَذَ,,N
س-ب-ذ,7,7형,اِنْفَعَلَ,수동형,اِنْسَبَذَ,,N
س-ب-ذ,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَبَذَ,,N
س-ب-ذ,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْبَذَ,,N
س-ب-ع,1,1형,فَعَلَ,기본형,سَبَعَ,,Y
س-ب-ع,2,2형,فَعَّلَ,사동/강조,سَبَّعَ,,Y
س-ب-ع,3,3형,فَاعَلَ,상호동작,سَابَعَ,,Y
س-ب-ع,4,4형,أَفْعَلَ,사역형,أَسْبَعَ,,Y
س-ب-ع,5,5형,تَفَعَّلَ,재귀(2형),تَسَبَّعَ,,Y
س-ب-ع,6,6형,تَفَاعَلَ,상호재귀,تَسَابَعَ,,N
س-ب-ع,7,7형,اِنْفَعَلَ,수동형,اِنْسَبَعَ,,N
س-ب-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَبَعَ,,N
س-ب-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْبَعَ,,N
س-ب-ن,1,1형,فَعَلَ,기본형,سَبَنَ,,Y
س-ب-ن,2,2형,فَعَّلَ,사동/강조,سَبَّنَ,,Y
س-ب-ن,3,3형,فَاعَلَ,상호동작,سَابَنَ,,Y
س-ب-ن,4,4형,أَفْعَلَ,사역형,أَسْبَنَ,,N
س-ب-ن,5,5형,تَفَعَّلَ,재귀(2형),تَسَبَّنَ,,Y
س-ب-ن,6,6형,تَفَاعَلَ,상호재귀,تَسَابَنَ,,N
س-ب-ن,7,7형,اِنْفَعَلَ,수동형,اِنْسَبَنَ,,Y
س-ب-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَبَنَ,,Y
س-ب-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْبَنَ,,N
س-ت-ح,1,1형,فَعَلَ,기본형,سَتَحَ,,Y
س-ت-ح,2,2형,فَعَّلَ,사동/강조,سَتَّحَ,,Y
س-ت-ح,3,3형,فَاعَلَ,상호동작,سَاتَحَ,,N
س-ت-ح,4,4형,أَفْعَلَ,사역형,أَسْتَحَ,,N
س-ت-ح,5,5형,تَفَعَّلَ,재귀(2형),تَسَتَّحَ,,N
س-ت-ح,6,6형,تَفَاعَلَ,상호재귀,تَسَاتَحَ,,N
س-ت-ح,7,7형,اِنْفَعَلَ,수동형,اِنْسَتَحَ,,N
س-ت-ح,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَتَحَ,,N
س-ت-ح,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْتَحَ,,N
س-ت-خ,1,1형,فَعَلَ,기본형,سَتَخَ,,Y
س-ت-خ,2,2형,فَعَّلَ,사동/강조,سَتَّخَ,,Y
س-ت-خ,3,3형,فَاعَلَ,상호동작,سَاتَخَ,,Y
س-ت-خ,4,4형,أَفْعَلَ,사역형,أَسْتَخَ,,N
س-ت-خ,5,5형,تَفَعَّلَ,재귀(2형),تَسَتَّخَ,,N
س-ت-خ,6,6형,تَفَاعَلَ,상호재귀,تَسَاتَخَ,,N
س-ت-خ,7,7형,اِنْفَعَلَ,수동형,اِنْسَتَخَ,,N
س-ت-خ,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَتَخَ,,N
س-ت-خ,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْتَخَ,,N
س-ت-ذ,1,1형,فَعَلَ,기본형,سَتَذَ,,N
س-ت-ذ,2,2형,فَعَّلَ,사동/강조,سَتَّذَ,,N
س-ت-ذ,3,3형,فَاعَلَ,상호동작,سَاتَذَ,,N
س-ت-ذ,4,4형,أَفْعَلَ,사역형,أَسْتَذَ,,N
س-ت-ذ,5,5형,تَفَعَّلَ,재귀(2형),تَسَتَّذَ,,N
س-ت-ذ,6,6형,تَفَاعَلَ,상호재귀,تَسَاتَذَ,,N
س-ت-ذ,7,7형,اِنْفَعَلَ,수동형,اِنْسَتَذَ,,N
س-ت-ذ,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَتَذَ,,N
س-ت-ذ,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْتَذَ,,N
س-ت-ط,1,1형,فَعَلَ,기본형,سَتَطَ,,N
س-ت-ط,2,2형,فَعَّلَ,사동/강조,سَتَّطَ,,N
س-ت-ط,3,3형,فَاعَلَ,상호동작,سَاتَطَ,,N
س-ت-ط,4,4형,أَفْعَلَ,사역형,أَسْتَطَ,,N
س-ت-ط,5,5형,تَفَعَّلَ,재귀(2형),تَسَتَّطَ,,N
س-ت-ط,6,6형,تَفَاعَلَ,상호재귀,تَسَاتَطَ,,N
س-ت-ط,7,7형,اِنْفَعَلَ,수동형,اِنْسَتَطَ,,N
س-ت-ط,8,8형,اِفْتَعَلَ,재귀/중간태,اِسْتَتَطَ,,N
س-ت-ط,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَسْتَطَ,,N
