root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified,meaning_primary,meaning_secondary,nuance_kr,example_sentence,sentence_meaning,level
ج-ت-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَتَهَ,,N,뽑아 없애다,"뿌리 뽑다, 근절하다","8형 동사로, 주로 '강력하게' 또는 '완전히' 제거하는 행위를 나타냅니다. '완전한 제거' 또는 '근절'의 의미를 강조합니다. 자동사로 쓰일 때는 '제거되다'라는 의미를 가질 수 있습니다.",إجتث الإستعمارُ جذورَ الظلمِ.‎,식민주의는 불의의 뿌리를 뽑아 없앴다.,1
ج-ت-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْتَهَ,,N,간청하다,"애원하다, 억지로 시키다","주로 어떤 것을 강력하게 요구하거나 부탁할 때 사용되는 동사. 10형은 강조나 강도를 나타내므로, 간청의 정도가 매우 강함을 시사한다.",اِسْتَجْتَهَهُ أَنْ يُسَاعِدَهُ.,그는 그에게 도와달라고 간청했다.,1
ج-د-د,1,1형,فَعَلَ,기본형,جَدَدَ,,Y,새롭게 하다,"새것으로 하다, 갱신하다, 강화하다 (없으면 '없음')","기본적으로 무언가를 새롭게 만들거나, 기존의 것을 갱신하거나 강화하는 의미를 갖습니다. 물리적인 대상을 새롭게 할 수도 있고, 추상적인 개념을 갱신할 수도 있습니다. Form 1 동사로서 기본 의미를 나타냅니다.",جَدَّدَ الْمُدِيرُ الْعَقْدَ. (jaddada al-mudeeru al-'aqda.),부장은 계약을 갱신했다.,1
ج-د-د,2,2형,فَعَّلَ,사동/강조,جَدَّدَ,,Y,갱신하다,"새롭게 하다, 개조하다, 수리하다","타동사이며, 무언가를 새롭게 하거나, 개선하거나, 다시 시작하는 행위를 나타낸다. 단순히 '새로운' 상태가 아니라, '새롭게 하는 행위'에 초점을 맞춘다. 반복적인 행위나 지속적인 개선의 의미를 내포할 수도 있다.",جَدَّدَ الْمُهَنْدِسُ التَّصْمِيمَ (Jaddada al-muhandisu al-taṣmīma),엔지니어가 설계를 갱신했다.,1
ج-د-د,3,3형,فَاعَلَ,상호동작,جَادَدَ,,N,논쟁하다,"다투다, 왈가왈부하다","Form 3 동사는 보통 쌍방향적 의미를 가지며, 여기서는 서로에게 강하게 논쟁하거나 다투는 행위를 나타냅니다.  뿌리 'ج-د-د'는 '새로움'과 관련되지만, 이 형태에서는 그 의미가 직접적으로 드러나지 않습니다.",تَجَادَدَ ٱلْمُتَنَافِسَانِ فِي ٱلْمَوْضُوعِ.,두 경쟁자는 그 주제에 대해 논쟁했다.,1
ج-د-د,4,4형,أَفْعَلَ,사역형,أَجْدَدَ,,Y,새롭게 하다,"갱신하다, 다시 시작하다","Form IV 동사로서 기본적으로 '만들다, 야기하다' 의미를 내포하며, 주로 '새로움'과 관련된 의미를 가집니다. 따라서 '새롭게 만들다', '새로움을 야기하다'라는 함축적인 의미를 가질 수 있습니다. 변화, 발전, 혁신 등의 뉘앙스를 내포할 수 있습니다.",أَجْدَدَ المُدِيرُ العَقْدَ.,부장은 계약을 갱신했다.,1
ج-د-د,5,5형,تَفَعَّلَ,재귀(2형),تَجَدَّدَ,,Y,새로워지다,"갱신되다, 반복되다","5형 동사로, 주로 '자신에게' 또는 '서로에게' 작용하는 의미를 가지며, 자동사로 사용됩니다. 점진적인 변화나 진행의 의미를 내포합니다.",تَجَدَّدَ الأمَلُ في قُلُوبِنَا.,희망이 우리 마음속에 새로워졌다.,1
ج-د-د,6,6형,تَفَاعَلَ,상호재귀,تَجَادَدَ,,N,갱신되다,"되살아나다, 새로워지다","Form VI (تفاعل) 동사로, 상호성 또는 반복적인 동작을 나타낼 수 있으며, 여기서는 '서로 갱신하다' 또는 '계속해서 갱신되다'라는 의미로 해석될 수 있습니다. 즉, 지속적인 갱신이나 변화의 과정을 내포합니다.",تَجَادَدَ الْحُبُّ بَيْنَهُمَا بَعْدَ سِنِينَ. ,수년 후 그들 사이의 사랑이 다시 살아났다.,1
ج-د-د,7,7형,اِنْفَعَلَ,수동형,اِنْجَدَدَ,,N,새로워지다,"갱신되다, 재개되다","제7형 동사로, 주로 재귀적인 의미를 가지며, 무언가가 스스로 새롭게 되거나 갱신되는 것을 나타냅니다. 수동적인 뉘앙스를 가질 수도 있습니다. 자동사로 사용됩니다.",اِنْجَدَدَ الْعَهْدُ بَيْنَهُمَا.,그들 사이의 약속이 새로워졌다/갱신되었다.,1
ج-د-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَدَدَ,,N,새롭게 하다,"갱신하다, 재개하다","Form VIII은 상호 작용이나 강화를 나타낼 수 있으며, 여기서는 스스로 새롭게 하거나 갱신하는 행위를 나타냅니다. 시간의 경과나 노력을 들여 무언가를 다시 시작하거나 새롭게 만드는 뉘앙스를 가집니다.",اِجْتَدَّدَ الْعَهْدُ بَيْنَهُمَا.,그들 사이의 맹세가 새롭게 되었다.,1
ج-د-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْدَدَ,,N,새롭게 하다,"갱신하다, 개선하다","Form X (استفعل)는 종종 '구하다, 요청하다, 고려하다'와 같은 의미를 나타내며, 여기서는 '새로움을 구하다'라는 의미에서 '새롭게 하다, 갱신하다'와 같은 의미로 확장됩니다. 주로 추상적인 대상이나 개념에 적용될 수 있습니다.",اِسْتَجْدَدَ الْحُكُومَةُ الْقَوَانِينَ لِمُوَاجَهَةِ التَّحَدِّيَاتِ الْجَدِيدَةِ.,정부는 새로운 도전에 대처하기 위해 법률을 새롭게 했습니다.,1
ج-ر-ء,1,1형,فَعَلَ,기본형,جَرَءَ,,N,감히 하다,"대담하다, 용감하다 (약간의 차이)",보통 부정적인 상황이나 위험한 일에 대해 '감히 ~하다'라는 뉘앙스를 나타냄. 용기나 대담함을 필요로 하는 행위를 표현.,لَمْ يَجْرُؤْ أَحَدٌ عَلَى مُعَارَضَتِهِ. ,아무도 감히 그에게 반대하지 못했다.,1
ج-ر-ء,2,2형,فَعَّلَ,사동/강조,جَرَّءَ,,N,대담하게 하다,"용기를 주다, 격려하다",타동사. 누군가를 대담하게 만들거나 용기를 북돋아주는 행위를 나타낸다. 주로 긍정적인 의미로 사용.,جَرَّأَهُ الْمُدَرِّبُ عَلَى الْمُبَارَاةِ.,코치는 그를 시합에 대담하게 만들었다/용기를 주어 시합에 나서게 했다.,1
ج-ر-ء,3,3형,فَاعَلَ,상호동작,جَارَءَ,,N,감히 ~하다,"敢行하다, 위험을 무릅쓰다","3형 동사로, 주로 부정적인 상황이나 위험한 행동에 대해 '감히 ~하다'라는 의미를 나타냅니다. 보통 나쁜 행동이나 무례한 행동에 사용됩니다.",جَارَءَ اللِّصُّ دُخُولَ البَيْتِ.,도둑이 감히 집에 들어갔다.,1
ج-ر-ء,4,4형,أَفْعَلَ,사역형,أَجْرَءَ,,N,감히 ~하다,"용기를 주다, 대담하게 하다 (없음)","Form 4 동사로, 타동사이며 '누군가를 ~하게 만들다' 또는 '어떤 자질을 부여하다'라는 의미를 가집니다. 이 경우에는 '용기' 또는 '대담함'을 부여하는 의미입니다.",أَجْرَأَهُ الْمُدِيرُ عَلَى مُوَاجَهَةِ الصُّعُوبَاتِ.,그 이사는 그가 어려움에 맞서는 용기를 북돋아 주었다.,1
ج-ر-ء,5,5형,تَفَعَّلَ,재귀(2형),تَجَرَّءَ,,N,감히 하다,"대담하다, 용감하게 ~하다","5형 동사로, 자신의 의지를 가지고 어떤 행동을 하는 데 대담함이나 용기를 내는 것을 나타냅니다. 주로 부정적이거나 위험한 일에 사용될 수 있습니다.",تَجَرَّأَ اللِّصُّ عَلَى دُخُولِ الْمَنْزِلِ.,도둑은 감히 집에 들어갔다.,1
ج-ر-ء,6,6형,تَفَاعَلَ,상호재귀,تَجَارَءَ,,N,감히 하다,"대담해지다, 용기를 내다","Form VI (تَفَاعَلَ) 동사로, 상호 작용 또는 노력을 나타낸다. 따라서, '감히 하는' 행위가 점진적이거나 상호적인 노력을 포함함을 암시할 수 있다. 재귀적인 의미도 내포하여 '스스로를 대담하게 만들다'라는 의미도 가질 수 있다.",تَجَارَأَ الْوَلَدُ أَنْ يَسْأَلَ الْمُدِيرَ.,그 아이는 감히 사장에게 질문했다.,1
ج-ر-ء,7,7형,اِنْفَعَلَ,수동형,اِنْجَرَءَ,,N,감히 하다,"대담해지다, 용기를 내다","7형 동사는 주로 수동태나 자동태의 의미를 가지며, 여기서는 '자신에게 용기가 생겨 감히 ~하다'라는 의미를 나타낸다. 스스로의 내적 변화에 의해 행동이 유발됨을 강조.",اِنْجَرَأَ الوَلَدُ عَلَى سُؤَالِ المُعَلِّمِ.‎,그 아이는 선생님께 감히 질문했다.,1
ج-ر-ء,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَرَءَ,,N,감히 하다,"담대히 하다, 용감하게 하다","Form VIII은 종종 자발성 또는 노력을 나타냅니다. 여기서는 위험이나 어려움에도 불구하고 어떤 행동을 하려는 의지, 즉 '감히 하다'라는 의미를 강조합니다. 스스로 어떤 행위를 용감하게 하거나 시도하는 뉘앙스를 포함합니다.",اِجْتَرَأَ اللِّصُّ عَلَى دُخُولِ البَيْتِ.,도둑은 감히 집에 들어갔다.,1
ج-ر-ء,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْرَءَ,,N,감히 하다,"대담해지다, 용감해지다","Form X 동사로, 기본적인 의미에 '구하다', '청하다'와 유사한 의미를 더해, 용기를 내거나 대담해지는 행위를 나타냅니다. 종종 부정적인 뉘앙스로 '주제넘게 행동하다'와 같이 사용될 수 있습니다.",لَمْ يَسْتَجْرِءْ أَحَدٌ عَلَى مُعَارَضَةِ الْحَاكِمِ.‎,아무도 통치자에게 감히 반대하지 못했다.,1
ج-ر-د,1,1형,فَعَلَ,기본형,جَرَدَ,,Y,벗기다,"헐벗게 하다, 약탈하다, 추상화하다","주로 표면의 것을 제거하거나, 소유물을 빼앗는 행위를 나타낸다. 또한 추상적인 개념으로 '추상화하다'라는 의미도 지닌다.",جَرَدَ الْأَرْضَ مِنَ الْعُشْبِ. ,그는 땅에서 풀을 벗겨냈다.,1
ج-ر-د,2,2형,فَعَّلَ,사동/강조,جَرَّدَ,,Y,벗기다,"추상화하다, 비무장화하다","2형 동사로, 기본적으로 무언가를 제거하거나 벗겨내는 행위를 나타냅니다. 물리적인 제거뿐만 아니라 추상적인 제거 (추상화)의 의미로도 사용됩니다. 또한, 군사적인 맥락에서 무장 해제의 의미를 가질 수 있습니다.",جَرَّدَ الشَّرْطِيُّ المُتَّهَمَ مِنَ السِّلاحِ.‎,경찰은 피고의 무기를 압수했다. (벗겼다),1
ج-ر-د,3,3형,فَاعَلَ,상호동작,جَارَدَ,,N,벗기다,"빼앗다, 박탈하다, 무장 해제하다","Form 3 동사로, 'فاعل' 패턴을 가지며, 주로 두 대상 간의 상호 작용이나 관련성을 나타냅니다. '벗기다'라는 의미에서 파생되어, 무엇인가를 제거하거나 빼앗는 행위, 특히 권리나 소유물을 박탈하는 맥락에서 사용될 수 있습니다. 무기를 빼앗아 무장 해제시키는 의미도 포함합니다.",جَارَدَ اللِّصُّ الرَّجُلَ مَالَهُ. (jārada al-liṣṣu al-rajula mālahu.),도둑이 그 남자의 재산을 빼앗았다.,1
ج-ر-د,4,4형,أَفْعَلَ,사역형,أَجْرَدَ,,Y,벗기다,없음,"4형 동사로, 기본적으로 'X가 ~하게 하다'의 사동 의미를 가지며, 여기서는 '무언가를 벗겨내거나 제거하는 행위'를 나타냅니다. '땅을 척박하게 하다'라는 비유적인 의미도 가질 수 있습니다.",أَجْرَدَ الشَّجَرَ مِنَ الأَوْرَاقِ.‎,그는 나무에서 잎을 벗겨냈다.,1
ج-ر-د,5,5형,تَفَعَّلَ,재귀(2형),تَجَرَّدَ,,Y,벗다,"추상화하다, 중립화하다","5형 동사는 주로 자동사이며, 원래 의미에서 파생된 다양한 의미를 가질 수 있다. '벗다'는 물리적인 옷을 벗는 것 뿐만 아니라 추상적인 속성을 벗는 것, 즉 '추상화하다', '중립화하다'와 같은 의미로 확장될 수 있다.",تَجَرَّدَ الْمُتَسَابِقُ مِنْ ثِيَابِهِ قَبْلَ السِّبَاقِ.,선수는 경기 전에 옷을 벗었다.,1
ج-ر-د,6,6형,تَفَاعَلَ,상호재귀,تَجَارَدَ,,N,서로 벌거벗다,"싸우다, 다투다, 언쟁하다","Form 6은 상호성을 나타내며, 'ج-ر-د' 어근은 '벗기다, 제거하다'와 관련이 있습니다. 따라서 'تَجَارَدَ'는 문자 그대로는 '서로 벗기다'이지만, 비유적으로는 격렬하게 싸우거나 언쟁하여 상대방을 무장 해제시키려는 행위를 나타낼 수 있습니다.",تَجَارَدَ الرَّجُلانِ بِالأَيْدِي.,두 남자는 주먹으로 싸웠다.,1
ج-ر-د,7,7형,اِنْفَعَلَ,수동형,اِنْجَرَدَ,,N,벗겨지다,없음,"7형은 주로 수동태나 자동사적인 의미를 가지며, '벗겨지다', '제거되다', '분리되다' 와 같은 의미로 사용됩니다. 여기서는 무언가 표면에서 저절로 벗겨지는 것을 나타냅니다.",اِنْجَرَدَ الطِّلَاءُ عَنِ الْجِدَارِ.,페인트가 벽에서 벗겨졌다.,1
ج-ر-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَرَدَ,,N,벗기다,"추상화하다, 분리하다, 제거하다","Form VIII은 주로 반사적/재귀적인 의미를 갖거나, 강조의 의미를 가질 수 있습니다. 'اِجْتَرَدَ'는 물리적으로 껍질 등을 벗기는 것 뿐 아니라, 추상적인 개념을 제거하거나 분리해내는 의미로도 사용됩니다.",اِجْتَرَدَ الشَّجَرُ أَوْرَاقَهُ فِي الْخَرِيفِ.,나무는 가을에 잎을 떨구었다 (잎을 벗겨냈다).,1
ج-ر-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْرَدَ,,N,완전히 없애다,"벗기다, 제거하다, 침략하다","Form X (اِسْتَفْعَلَ) 형태는 요구, 탐색, 간주함, 또는 어떤 것의 상태가 되려고 하는 의미를 나타낼 수 있습니다. 'اِسْتَجْرَدَ'는 어떤 것을 완전히 벗겨내거나 없애는 행위를 나타냅니다. 즉, 대상이 완전히 'جَرْد' (벗겨진) 상태가 되도록 하는 것을 의미합니다. 때로는 영토를 침략하여 텅 비게 만드는 의미로도 사용될 수 있습니다.",اِسْتَجْرَدَ الْجَيْشُ الْمَدِينَةَ مِنَ السِّلَاحِ. ,군대는 도시에서 무기를 완전히 없앴다.,1
ج-ز-ء,1,1형,فَعَلَ,기본형,جَزَءَ,,Y,나누다,"보상하다, 충분하다","기본적으로 '부분으로 나누다'라는 의미를 가지며, 이로부터 '보상하다' (나눈 것을 되돌려주다) 혹은 '충분하다' (나누어도 남을 만큼 충분하다) 등의 의미로 확장될 수 있습니다. 문맥에 따라 의미가 달라집니다.",جَزَأَ اللهُ الْمُحْسِنِينَ خَيْرًا.,알라께서 선행을 베푼 사람들에게 좋은 보상을 주시기를.,1
ج-ز-ء,2,2형,فَعَّلَ,사동/강조,جَزَّءَ,,Y,나누다,"분할하다, 세분화하다","Form 2 동사는 기본적으로 3자음 어근의 의미를 강화하거나 변경하는 기능을 한다. 여기서는 'جَزَأَ' (나누다)의 의미를 더욱 강조하여 '정확히 나누다', '세분화하다' 등의 의미를 갖는다. 타동사로 사용된다.",جَزَّأَ الْمُدَرِّسُ الدَّرْسَ إِلَى أَقْسَامٍ صَغِيرَةٍ.,선생님은 수업을 작은 부분들로 나누었다.,1
ج-ز-ء,3,3형,فَاعَلَ,상호동작,جَازَءَ,,N,보상하다,"갚다, 응징하다","Form III 동사로, 쌍방향적인 의미를 내포합니다. 즉, 어떤 행위에 대해 상응하는 보상이나 응징을 한다는 의미를 가집니다. 자동사로 쓰이지 않고 주로 타동사로 쓰입니다.",جَازَأَ الْمُدِيرُ الْمُوَظَّفَ عَلَى عَمَلِهِ الْجَيِّدِ.,부장이 직원의 좋은 업무에 대해 보상했다.,1
